2025-12-09 14:59:43,516 INFO  Logger.cs: 70 - 
2025-12-09 15:27:22,911 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:27:50,454 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:09,439 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:25,049 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:30,862 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:32,852 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:50,283 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:51,078 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:54,639 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:28:58,087 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:29:43,530 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-12-09 15:29:44,604 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-12-09 15:29:44,608 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-12-09 15:29:44,609 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-12-09 15:29:44,610 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-12-09 15:29:44,772 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-12-09 15:29:44,772 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-09 15:29:44,773 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-09 15:29:44,773 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-09 15:29:44,890 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2025-12-09 15:29:44,922 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:30:23,692 INFO  SwAddin.cs: 294 - Assembly export called for file sim_Assem.SLDASM
2025-12-09 15:30:23,692 INFO  SwAddin.cs: 299 - Save is required
2025-12-09 15:30:23,692 INFO  SwAddin.cs: 313 - Saving assembly
2025-12-09 15:30:24,126 INFO  SwAddin.cs: 316 - Opening property manager
2025-12-09 15:30:24,127 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sim_Assem.SLDASM
2025-12-09 15:30:24,128 INFO  ExportHelperExtension.cs: 1136 - Found 42 in sim_Assem.SLDASM
2025-12-09 15:30:24,128 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in sim_Assem.SLDASM
2025-12-09 15:30:24,129 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:30:24,129 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:30:24,129 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2025-12-09 15:30:24,130 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:30:24,130 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2025-12-09 15:30:24,130 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link0-1
2025-12-09 15:30:24,131 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:30:24,131 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link0-1
2025-12-09 15:30:24,131 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2025-12-09 15:30:24,133 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:30:24,133 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2025-12-09 15:30:24,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2025-12-09 15:30:24,134 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2025-12-09 15:30:24,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2025-12-09 15:30:24,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sim_Assem.SLDASM
2025-12-09 15:30:24,135 INFO  ExportHelperExtension.cs: 1136 - Found 42 in sim_Assem.SLDASM
2025-12-09 15:30:24,135 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in sim_Assem.SLDASM
2025-12-09 15:30:24,135 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:30:24,136 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:30:24,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2025-12-09 15:30:24,136 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:30:24,137 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2025-12-09 15:30:24,137 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link0-1
2025-12-09 15:30:24,137 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:30:24,138 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link0-1
2025-12-09 15:30:24,138 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2025-12-09 15:30:24,138 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:30:24,139 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2025-12-09 15:30:24,139 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2025-12-09 15:30:24,139 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2025-12-09 15:30:24,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2025-12-09 15:30:24,240 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-09 15:30:24,240 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-12-09 15:30:24,243 INFO  SwAddin.cs: 344 - Showing property manager
2025-12-09 15:30:31,664 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:30:35,243 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:30:42,166 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:30:45,514 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:03,739 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:08,789 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:10,735 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:20,918 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:22,746 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:31:25,358 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-12-09 15:31:27,605 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-12-09 15:31:27,606 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-12-09 15:31:27,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-12-09 15:31:27,607 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-12-09 15:31:27,759 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-12-09 15:31:27,760 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-09 15:31:27,760 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-09 15:31:27,760 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-09 15:31:28,539 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2025-12-09 15:31:28,620 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2025-12-09 15:31:28,621 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2025-12-09 15:31:28,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-09 15:31:28,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-12-09 15:31:28,621 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-12-09 15:31:28,790 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-12-09 15:31:28,791 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-09 15:31:28,791 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-09 15:31:28,791 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-09 15:31:28,791 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-12-09 15:31:29,677 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2025-12-09 15:31:29,780 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2025-12-09 15:31:29,780 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2025-12-09 15:31:29,780 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2025-12-09 15:31:29,781 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-09 15:31:29,781 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-12-09 15:31:29,781 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-12-09 15:31:29,963 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-12-09 15:31:29,963 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-09 15:31:29,963 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-09 15:31:29,964 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-09 15:31:29,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2025-12-09 15:31:29,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-12-09 15:31:30,903 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2025-12-09 15:31:31,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sim_Assem.SLDASM
2025-12-09 15:31:31,052 INFO  ExportHelperExtension.cs: 1136 - Found 48 in sim_Assem.SLDASM
2025-12-09 15:31:31,053 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in sim_Assem.SLDASM
2025-12-09 15:31:31,053 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:31:31,053 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:31:31,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2025-12-09 15:31:31,054 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:31:31,054 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2025-12-09 15:31:31,054 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link0-1
2025-12-09 15:31:31,055 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:31:31,055 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link0-1
2025-12-09 15:31:31,055 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2025-12-09 15:31:31,055 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:31:31,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2025-12-09 15:31:31,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2025-12-09 15:31:31,056 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2025-12-09 15:31:31,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2025-12-09 15:31:31,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sim_Assem.SLDASM
2025-12-09 15:31:31,057 INFO  ExportHelperExtension.cs: 1136 - Found 48 in sim_Assem.SLDASM
2025-12-09 15:31:31,057 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in sim_Assem.SLDASM
2025-12-09 15:31:31,058 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:31:31,058 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:31:31,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2025-12-09 15:31:31,058 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:31:31,059 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2025-12-09 15:31:31,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link0-1
2025-12-09 15:31:31,059 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:31:31,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link0-1
2025-12-09 15:31:31,060 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2025-12-09 15:31:31,060 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:31:31,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2025-12-09 15:31:31,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2025-12-09 15:31:31,061 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2025-12-09 15:31:31,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2025-12-09 15:31:31,097 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-09 15:32:34,221 INFO  SwAddin.cs: 294 - Assembly export called for file sim_Assem.SLDASM
2025-12-09 15:32:35,355 INFO  SwAddin.cs: 313 - Saving assembly
2025-12-09 15:32:35,664 INFO  SwAddin.cs: 316 - Opening property manager
2025-12-09 15:32:35,665 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sim_Assem.SLDASM
2025-12-09 15:32:35,665 INFO  ExportHelperExtension.cs: 1136 - Found 42 in sim_Assem.SLDASM
2025-12-09 15:32:35,665 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in sim_Assem.SLDASM
2025-12-09 15:32:35,666 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:32:35,666 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:32:35,666 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2025-12-09 15:32:35,667 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:32:35,667 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2025-12-09 15:32:35,667 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link0-1
2025-12-09 15:32:35,667 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:32:35,668 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link0-1
2025-12-09 15:32:35,668 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2025-12-09 15:32:35,668 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:32:35,669 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2025-12-09 15:32:35,669 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2025-12-09 15:32:35,669 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2025-12-09 15:32:35,669 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2025-12-09 15:32:35,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sim_Assem.SLDASM
2025-12-09 15:32:35,670 INFO  ExportHelperExtension.cs: 1136 - Found 42 in sim_Assem.SLDASM
2025-12-09 15:32:35,670 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in sim_Assem.SLDASM
2025-12-09 15:32:35,670 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-09 15:32:35,671 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-12-09 15:32:35,671 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2025-12-09 15:32:35,671 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2025-12-09 15:32:35,671 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2025-12-09 15:32:35,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link0-1
2025-12-09 15:32:35,672 INFO  ExportHelperExtension.cs: 1136 - Found 128 in link0-1
2025-12-09 15:32:35,673 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link0-1
2025-12-09 15:32:35,673 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2025-12-09 15:32:35,673 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link1-1
2025-12-09 15:32:35,673 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2025-12-09 15:32:35,673 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2025-12-09 15:32:35,674 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
